Company Name,Employment Status,Experience Cat,job_category_id,Location,Min Experience,Bonus,Gratuity,Insurance,Mobile Bill,Provident Fund,job title,vacancy,Degree,In Dhaka,avg_salary,avg_age,Gender
রাজশাহী বিশ্ববিদ্যালয়,unknown,unknown,4,রাজশাহী,3,FALSE,FALSE,FALSE,FALSE,FALSE,সহকারী অধ্যাপক / প্রভাষক রবীন্দ্র সংগীত,2,other,FALSE,33750,30,3
রাজশাহী বিশ্ববিদ্যালয়,unknown,unknown,4,রাজশাহী,3,FALSE,FALSE,FALSE,FALSE,FALSE,প্রভাষক আরবী,2,other,FALSE,33750,30,3
রাজশাহী বিশ্ববিদ্যালয়,unknown,unknown,4,রাজশাহী,3,FALSE,FALSE,FALSE,FALSE,FALSE,প্রভাষক - অর্থনীতি,2,other,FALSE,33750,30,3
Amber Group,full_time,mid,5,Dhaka,3,FALSE,FALSE,FALSE,FALSE,FALSE,"Officer, Supply Chain Management",2,professional,TRUE,33750,30,3
BD INTERIOR,full_time,mid,5,DOHS Mohakhali,3,TRUE,FALSE,FALSE,TRUE,FALSE,Architect / Interior Architect,4,other,FALSE,33750,32.5,3
A Reputed Apartment & Developer Company,full_time,senior,5,Chattogram,5,FALSE,FALSE,FALSE,FALSE,FALSE,Diploma Engineer (Civil),3,other,FALSE,33750,30,3
B-ADVANCY Certification Ltd.,full_time,senior,5,Dhaka,5,TRUE,FALSE,TRUE,TRUE,TRUE,Head of Certification,1,other,TRUE,110000,35,1
SICIP-BEIOA,full_time,mid,5,Anywhere in Bangladesh,2,FALSE,FALSE,FALSE,FALSE,FALSE,Center-In-Charge,1,other,FALSE,33750,30,3
SICIP-BEIOA,full_time,mid,5,Anywhere in Bangladesh,2,FALSE,FALSE,FALSE,FALSE,FALSE,Assistant Trainer (CNC Machine Operation),1,professional,FALSE,33750,30,3
SICIP-BEIOA,full_time,senior,5,Anywhere in Bangladesh,5,FALSE,FALSE,FALSE,FALSE,FALSE,Lead Trainer (CNC Machine Operation),1,professional,FALSE,33750,30,3
SICIP-BEIOA,full_time,mid,5,Anywhere in Bangladesh,2,FALSE,FALSE,FALSE,FALSE,FALSE,Assistant Trainer (CAD-CAM Design & Programing),1,professional,FALSE,33750,30,3
SICIP-BEIOA,full_time,senior,5,Anywhere in Bangladesh,5,FALSE,FALSE,FALSE,FALSE,FALSE,Lead Trainer (CAD-CAM Design & Programing),1,professional,FALSE,33750,30,3
SICIP-BEIOA,full_time,mid,5,Anywhere in Bangladesh,2,FALSE,FALSE,FALSE,FALSE,FALSE,Assistant Trainer (Certificate course on PLC),2,professional,FALSE,33750,30,3
SICIP-BEIOA,full_time,senior,5,Anywhere in Bangladesh,5,FALSE,FALSE,FALSE,FALSE,FALSE,Lead Trainer (Certificate course on PLC),2,professional,FALSE,33750,30,3
SICIP-BEIOA,full_time,mid,5,Anywhere in Bangladesh,2,FALSE,FALSE,FALSE,FALSE,FALSE,Assistant Trainer (Refrigeration and Air conditioning (RAC)),5,professional,FALSE,33750,30,3
SICIP-BEIOA,full_time,senior,5,Anywhere in Bangladesh,5,FALSE,FALSE,FALSE,FALSE,FALSE,Lead Trainer (Refrigeration and Air conditioning (RAC)),5,professional,FALSE,33750,30,3
SICIP-BEIOA,full_time,mid,5,Anywhere in Bangladesh,2,FALSE,FALSE,FALSE,FALSE,FALSE,Assistant Trainer (Welding),12,professional,FALSE,33750,30,3
SICIP-BEIOA,full_time,senior,5,Anywhere in Bangladesh,5,FALSE,FALSE,FALSE,FALSE,FALSE,Lead Trainer (Welding),12,professional,FALSE,33750,30,3
SICIP-BEIOA,full_time,mid,5,Anywhere in Bangladesh,2,FALSE,FALSE,FALSE,FALSE,FALSE,Assistant Trainer (Machine Shop Practice),6,professional,FALSE,33750,30,3
SICIP-BEIOA,full_time,senior,5,Anywhere in Bangladesh,5,FALSE,FALSE,FALSE,FALSE,FALSE,Lead Trainer (Machine Shop Practice),6,professional,FALSE,33750,30,3
SICIP-BEIOA,full_time,mid,5,Anywhere in Bangladesh,2,FALSE,FALSE,FALSE,FALSE,FALSE,Assistant Trainer (Electrical Installation & Maintenance (Light Engineering Sector)),7,professional,FALSE,33750,30,3
SICIP-BEIOA,full_time,senior,5,Anywhere in Bangladesh,5,FALSE,FALSE,FALSE,FALSE,FALSE,Lead Trainer (Electrical Installation & Maintenance (Light Engineering Sector)),7,professional,FALSE,33750,30,3
Anwar Landmark Limited,full_time,senior,5,Motijheel,6,TRUE,FALSE,FALSE,TRUE,FALSE,Sr. Executive/Asst. Manager- Electrical,1,professional,FALSE,33750,30,3
A Reputed Apartment & Developers Company,full_time,senior,5,Chattogram,5,FALSE,FALSE,FALSE,FALSE,FALSE,Civil Engineer (B.Sc),1,other,FALSE,33750,30,3
Europtex Fashion Limited,full_time,senior,5,Dhaka,9,TRUE,FALSE,FALSE,TRUE,TRUE,Merchandiser (Costing),1,other,TRUE,33750,31.5,3
BM Energy (BD) Limited,full_time,entry,5,Chattogram,0,FALSE,FALSE,FALSE,FALSE,FALSE,Management Trainee Engineer,2,professional,TRUE,33750,27.5,1
WaterAid Bangladesh,full_time,senior,5,Chattogram,10,FALSE,FALSE,FALSE,FALSE,FALSE,Project Lead - Utility Strengthening,2,other,FALSE,210000,30,3
Pai Architects,full_time,unknown,5,Dhaka,3,FALSE,FALSE,FALSE,FALSE,FALSE,Junior Architect,1,other,TRUE,22000,30,3
SRD Limited,full_time,entry,5,Adabor,0,FALSE,FALSE,FALSE,FALSE,FALSE,Sales Engineer - Industrial Construction,10,masters,FALSE,33750,29,3
BLING Leather Products Ltd,full_time,senior,5,Rangpur,8,TRUE,FALSE,FALSE,TRUE,TRUE,Manager - Planning (Sports Shoes),1,other,FALSE,33750,36.5,3
ABG Bashundhara,full_time,senior,5,South Keraniganj,6,TRUE,FALSE,FALSE,FALSE,FALSE,"Mechanical Engineer - Maintenance, BOGCL",1,professional,FALSE,33750,35,1
International Trimmings & Labels Bangladesh Private Limited,full_time,mid,5,Uttara Sector 3,2,TRUE,TRUE,TRUE,TRUE,TRUE,Business Analyst,1,other,FALSE,33750,28,3
Macive Construction Ltd,full_time,mid,5,Dhaka,3,TRUE,FALSE,FALSE,TRUE,FALSE,Sr. Architect / Interior Designer,2,other,TRUE,33750,30,3
SSG (Super Star Group),full_time,senior,5,Anywhere in Bangladesh,6,TRUE,TRUE,TRUE,TRUE,FALSE,Quality Control In-charge (Lift Business),2,professional,FALSE,33750,30,3
Sanmar Properties Ltd.,full_time,senior,5,Chattogram,10,FALSE,FALSE,FALSE,FALSE,FALSE,Engineering and Project Management Coordinator/ Sr. Manager,2,other,FALSE,33750,30,3
United Hospital Limited.,full_time,senior,5,Dhaka,7,TRUE,TRUE,FALSE,FALSE,FALSE,Manager/Senior Manager-Biomedical Engineering,2,professional,TRUE,33750,35,3
BRAC,contract,mid,5,Hatiya,3,TRUE,FALSE,TRUE,TRUE,FALSE,"Assistant Technical Specialist, Civil Engineering, LSDP, Bhasan Char",2,other,FALSE,33750,30,3
BRAC,contract,mid,5,Hatiya,3,TRUE,FALSE,TRUE,TRUE,FALSE,"Assistant Technical Specialist, Solar, LSDP, Bhasan Char",2,professional,FALSE,33750,30,3
Third Vision Limited,full_time,senior,5,Anywhere in Bangladesh,5,FALSE,FALSE,FALSE,FALSE,FALSE,Structural Civil Engineer,2,other,FALSE,33750,30,1
Samina Tannery (Pvt) Limited,full_time,mid,5,Savar,3,TRUE,FALSE,FALSE,FALSE,FALSE,Civil Engineer - ETP,1,other,FALSE,33750,31.5,1
A Reputed Company,full_time,mid,5,Dhaka,2,TRUE,FALSE,FALSE,TRUE,FALSE,Project & Business Development Engineer - Officer,1,other,TRUE,33750,34,1
Bashundhara Group,full_time,mid,5,Narayanganj,3,TRUE,TRUE,TRUE,TRUE,TRUE,"Engineer (Mechanical), Paper Mills",2,professional,FALSE,32500,29,1
CAS Scale (BD) Pvt. Ltd.,full_time,unknown,5,Green Road,3,TRUE,FALSE,FALSE,TRUE,FALSE,Sub Assistant Engineer-Service (Female),1,professional,FALSE,33750,30,2
HABIB INDUSTRIES LIMITED,full_time,mid,5,Dhaka,4,TRUE,FALSE,FALSE,TRUE,FALSE,Shift In-Charge - Production Department,4,professional,TRUE,33750,35,3
HABIB INDUSTRIES LIMITED,full_time,mid,5,Dhaka,2,TRUE,FALSE,FALSE,FALSE,FALSE,Sub-Assistant/Assistant Engineer- Engineering & Maintenance Department,11,professional,TRUE,33750,35,3
VX Services Limited,full_time,senior,5,Anywhere in Bangladesh,5,TRUE,FALSE,FALSE,FALSE,FALSE,Architect,2,other,FALSE,33750,30,1
Médecins Sans Frontières (MSF),full_time,unknown,5,Chattogram Sadar,3,FALSE,FALSE,FALSE,FALSE,FALSE,Logistics Supervisor,1,professional,FALSE,68000,30,3
"HONGXING HONGDA (BD) TWO WIN TECHNOLOGY CO., LTD.",full_time,entry,5,Basundhara RA,1,TRUE,FALSE,FALSE,FALSE,FALSE,Architect,5,other,FALSE,27500,30,3
Graphics Limited,full_time,entry,5,Dhaka,1,TRUE,FALSE,TRUE,TRUE,FALSE,Junior Engineer (Electrical),2,professional,TRUE,33750,30,1
A Group of Company,full_time,entry,5,Chattogram,1,FALSE,FALSE,FALSE,FALSE,FALSE,Engineer-Mechanical,2,professional,FALSE,33750,29,1
Studio Dhaka Limited - Architectural Designer,full_time,mid,5,Dhaka,2,TRUE,FALSE,FALSE,FALSE,FALSE,Procurement Executive,1,masters,TRUE,27500,27.5,3
Adzi Trims Ltd.,full_time,senior,5,Dhamrai,6,TRUE,FALSE,FALSE,FALSE,FALSE,Industrial Engineering (IE) Manager,2,other,FALSE,33750,30,3
Daffodil International University,full_time,senior,5,Dhaka,6,FALSE,FALSE,FALSE,FALSE,FALSE,Assistant Director (Database and Backup Administrator),2,professional,TRUE,33750,30,3
Sherpur Technical Training Center,contract,mid,5,Nakla,2,FALSE,FALSE,FALSE,FALSE,FALSE,অতিথি প্রশিক্ষক (ওয়েল্ডিং এন্ড ফেব্রিকেশন) পদে নিয়োগ,1,other,FALSE,29000,30,3
Energy+ Electric & Electronics Pvt. Ltd.,full_time,senior,5,Dhaka,10,FALSE,FALSE,FALSE,FALSE,FALSE,Project Manager (Electrical & Electronic Division),2,professional,TRUE,33750,35,1
building technology & ideas ltd.,full_time,mid,5,Dhaka,4,FALSE,FALSE,FALSE,FALSE,FALSE,Executive/ Sr. Executive (Fire Safety Coordinator),1,other,TRUE,33750,30,1
X Index Companies,full_time,senior,5,Dhaka,5,FALSE,FALSE,FALSE,FALSE,FALSE,Generator Operator,1,professional,TRUE,33750,30,3
A Group of Company,full_time,entry,5,Chattogram,1,FALSE,FALSE,FALSE,FALSE,FALSE,Sub Assistant Engineer,2,professional,FALSE,33750,27.5,1
SPACEFOLD ARCHITECTS,full_time,entry,5,Anywhere in Bangladesh,1,FALSE,FALSE,FALSE,FALSE,FALSE,Architect,1,other,FALSE,33750,30,1
Solar Intercontinental (SOLARIC) Ltd.,full_time,senior,5,Dhaka,8,TRUE,FALSE,FALSE,TRUE,FALSE,"Manager - Environment, Quality & Safety (EQS)",2,other,TRUE,33750,35.5,1
Bashundhara Training & Testing Center(Bashundhara Employment Services),full_time,mid,5,Anywhere in Bangladesh,4,TRUE,FALSE,FALSE,TRUE,FALSE,Mechanical Engineer (Diploma),5,professional,FALSE,33750,35,1
Bashundhara Training & Testing Center(Bashundhara Employment Services),full_time,mid,5,Anywhere in Bangladesh,4,TRUE,FALSE,FALSE,TRUE,FALSE,Electrical Engineer (Diploma),5,professional,FALSE,33750,35,1
Hillview Housing Ltd,full_time,senior,5,Dhaka,6,FALSE,FALSE,FALSE,FALSE,FALSE,Project Coordinator,5,other,TRUE,60000,34,1
Bashundhara Training & Testing Center(Bashundhara Employment Services),full_time,mid,5,Anywhere in Bangladesh,4,TRUE,FALSE,FALSE,TRUE,FALSE,Civil Engineer (Diploma),5,other,FALSE,33750,35,1
Bashundhara Training & Testing Center(Bashundhara Employment Services),full_time,senior,5,Anywhere in Bangladesh,5,TRUE,FALSE,FALSE,TRUE,FALSE,Mechanical Engineer (BSc),5,professional,FALSE,25000,35,1
Bashundhara Training & Testing Center(Bashundhara Employment Services),full_time,senior,5,Anywhere in Bangladesh,5,FALSE,FALSE,FALSE,FALSE,FALSE,EEE Engineer (BSc),5,professional,FALSE,33750,35,1
Space Decor,full_time,mid,5,Aftabnagar,2,TRUE,FALSE,FALSE,FALSE,FALSE,"Officer, Interior Design",2,other,FALSE,33750,30,3
Centre for Policy Dialogue (CPD),full_time,unknown,5,Dhaka,3,FALSE,FALSE,FALSE,FALSE,FALSE,Programme Associate (PA) for CPD Power & Energy Study,2,professional,TRUE,35000,30,3
Window Building Design and Ideas,full_time,senior,5,Mirpur 6,5,TRUE,FALSE,FALSE,TRUE,FALSE,Interior Architect / Architect,1,other,FALSE,33750,30.5,3
Concord Group,full_time,senior,5,Dhaka,15,TRUE,TRUE,TRUE,TRUE,FALSE,Chief Engineer - Civil (Real Estate Projects),1,other,TRUE,33750,47.5,1
Concord Group,full_time,senior,5,Dhaka,15,TRUE,TRUE,TRUE,TRUE,FALSE,Chief Architect (Interior Design Section),1,other,TRUE,33750,47.5,3
Concord Group,full_time,senior,5,Dhaka,10,TRUE,TRUE,TRUE,TRUE,FALSE,Assistant General Manager (Head of Execution & Operation for Interior Design),1,other,TRUE,33750,45,1
"HONGXING HONGDA (BD) TWO WIN TECHNOLOGY CO., LTD.",full_time,entry,5,Basundhara RA,1,TRUE,FALSE,FALSE,FALSE,FALSE,Construction Project Manager,5,other,FALSE,30000,30,1
Meghna Group of Industries.,full_time,mid,5,Dhaka,2,FALSE,FALSE,FALSE,FALSE,FALSE,Assistant Engineer - Lab & Quality Assurance (Fresh Ready Mix Concrete),2,other,TRUE,33750,30,3
AKIJBASHIR GROUP,contract,senior,5,Madhabpur,8,FALSE,FALSE,FALSE,TRUE,FALSE,Construction Site Manager - Civil (Project),2,other,FALSE,33750,30,1
ACI Motors Limited,full_time,mid,5,Manikganj,2,TRUE,TRUE,TRUE,TRUE,TRUE,"Engineer/ Senior Engineer, Quality Control (Agri-Machinery Factory)",1,professional,FALSE,33750,28.5,1
Lira Group of Industries,full_time,mid,5,GULSHAN 2,2,TRUE,FALSE,TRUE,TRUE,TRUE,MTO,2,professional,FALSE,33750,32.5,3
Life Tech,full_time,unknown,5,Anywhere in Bangladesh,3,FALSE,FALSE,FALSE,FALSE,FALSE,Jr.Sales and Service Engineer / Sales and Service Engineer,2,professional,FALSE,33750,25,3
Bashundhara Training & Testing Center(Bashundhara Employment Services),full_time,senior,5,Anywhere in Bangladesh,5,FALSE,FALSE,FALSE,FALSE,FALSE,Civil Engineer (BSc),5,other,FALSE,33750,35,1
AKIJBASHIR GROUP,full_time,senior,5,Anywhere in Bangladesh,5,TRUE,TRUE,FALSE,FALSE,TRUE,Site Engineer - Project & Implementation (Akij Steel Mills Ltd.),2,other,FALSE,33750,30,3
Panam Group,full_time,senior,5,Dhaka,8,FALSE,FALSE,FALSE,FALSE,FALSE,Head of Sales & Marketing (Textile and Printing Dyes & Chemicals),2,other,TRUE,33750,30,3
vivo Bangladesh (Head Office),full_time,mid,5,GULSHAN 1,2,FALSE,FALSE,FALSE,FALSE,FALSE,3D Designer / Architect (Design),1,professional,FALSE,31500,28,3
Trade Intercontinental,full_time,unknown,5,Anywhere in Bangladesh,3,FALSE,FALSE,FALSE,FALSE,FALSE,Maintenance Engineer,1,professional,FALSE,33750,30,1
Mashallah Group,full_time,senior,5,Dhaka,8,TRUE,FALSE,FALSE,FALSE,FALSE,"Sr. Manager, Civil Engineer / Sr. Civil Engineer",2,other,TRUE,33750,37.5,1
Suvastu Properties Ltd.,full_time,senior,5,Rupganj,7,TRUE,FALSE,FALSE,TRUE,FALSE,Assistant Project Engineer - Real Estate,2,other,FALSE,33750,31.5,1
Total Group,full_time,mid,5,Dhaka,2,TRUE,FALSE,FALSE,TRUE,FALSE,Site Engineer,4,other,TRUE,21500,30,1
Walton Hi-Tech Industries PLC.,full_time,senior,5,Kaliakair,7,TRUE,FALSE,TRUE,TRUE,TRUE,Business Coordinator to Director,1,other,FALSE,33750,32.5,3
Walton Hi-Tech Industries PLC.,full_time,mid,5,Kaliakair,2,TRUE,FALSE,TRUE,TRUE,TRUE,Research & Innovation Engineer - EEE (AC),1,professional,FALSE,33750,27,3
Walton Hi-Tech Industries PLC.,full_time,mid,5,Kaliakair,2,TRUE,FALSE,TRUE,TRUE,TRUE,Sourcing Engineer,2,other,FALSE,33750,30,3
Walton Hi-Tech Industries PLC.,full_time,senior,5,Kaliakair,7,TRUE,FALSE,TRUE,TRUE,TRUE,Head of Quality Management (Home Appliances),1,other,FALSE,33750,32.5,3
Walton Hi-Tech Industries PLC.,full_time,senior,5,Kaliakair,7,TRUE,FALSE,TRUE,TRUE,TRUE,Head of Research & Innovation - Home Appliances,1,professional,FALSE,33750,32.5,3
Walton Hi-Tech Industries PLC.,full_time,entry,5,Kaliakair,1,TRUE,FALSE,TRUE,TRUE,TRUE,Mechanical Designer (R&I),2,professional,FALSE,33750,29.5,3
Walton Hi-Tech Industries PLC.,full_time,unknown,5,Basundhara RA,3,TRUE,FALSE,TRUE,TRUE,TRUE,Executive/Sr. Executive - Cable Tender (Government Sector),2,other,FALSE,33750,30,3
Eco-Social Development Organization (ESDO),unknown,mid,5,Naogaon,3,FALSE,FALSE,FALSE,FALSE,FALSE,"Senior Officer, Technical Services",2,other,FALSE,33750,30,3
AAA High Tech Industries Limited.,full_time,mid,5,Dhaka,3,FALSE,FALSE,FALSE,FALSE,FALSE,Tender & E-GP Specialist,1,other,TRUE,33750,35,3
AZIM GROUP,full_time,senior,5,Savar,5,FALSE,FALSE,FALSE,FALSE,FALSE,Executive -IE,4,professional,FALSE,33750,30,3
Karnaphuli Group,full_time,mid,5,Anywhere in Bangladesh,3,TRUE,FALSE,TRUE,TRUE,TRUE,Asst. Engineer - Service (Mahindra Tractor Division),3,professional,FALSE,33750,25,3
Karnaphuli Group,full_time,entry,5,Anywhere in Bangladesh,1,TRUE,FALSE,TRUE,TRUE,TRUE,Asst. Executive-Spare Parts (Mahindra Tractor Division),3,professional,FALSE,16500,26,3
Shaptak Grihayan Limited,full_time,senior,5,Dhaka,10,FALSE,FALSE,FALSE,FALSE,FALSE,Senior Architect,2,other,TRUE,33750,39,1
Biyer Bazaar,full_time,mid,5,Dhaka,2,TRUE,FALSE,FALSE,FALSE,FALSE,Architect / 3D Visualizer (Interior Design),2,other,TRUE,33750,30,3
New Grameen Motors Ltd.,full_time,senior,5,Gazipur,10,TRUE,FALSE,FALSE,TRUE,FALSE,DGM - Head of Factory,1,professional,FALSE,33750,36.5,1
Olympic Industries Limited,full_time,mid,5,Narayanganj,2,FALSE,FALSE,FALSE,FALSE,FALSE,Officer- Production (Chanachur),2,other,FALSE,33750,30,3
Jay Jay Mills (Bangladesh) Pvt. Ltd.,full_time,senior,5,Chittagong Epz,8,TRUE,FALSE,TRUE,TRUE,TRUE,Manager / HOD - Maintenance,2,professional,FALSE,33750,32.5,1
GME Group,full_time,entry,5,Dhaka,1,FALSE,FALSE,FALSE,FALSE,FALSE,Service Engineer,4,professional,TRUE,33750,30,3
Meghna Group of Industries.,full_time,mid,5,Dhaka,2,FALSE,FALSE,FALSE,FALSE,FALSE,Assistant Engineer-Mechanical (Ready Mix Concrete Plant),2,professional,TRUE,33750,30,3
Nasir Group of Industries,full_time,unknown,5,Delduar,3,FALSE,TRUE,FALSE,FALSE,TRUE,Trainee Asstt. Engineer,110,professional,FALSE,33750,30,1
Nasir Group of Industries,full_time,unknown,5,Delduar,3,FALSE,TRUE,FALSE,FALSE,TRUE,Plant Engineer,10,professional,FALSE,33750,31.5,1
